OG0006110	BalsamFir20678, BalsamFir33183	CF147_TRINITY_DN152028_c0_g1_i1	FraserFir110797, FraserFir123253, FraserFir132893, FraserFir136938, FraserFir147594
OG0006111	BalsamFir20681	CF151_TRINITY_DN110260_c1_g4_i3, CF153_TRINITY_DN115479_c4_g1_i4, CF190_TRINITY_DN120565_c1_g2_i5, CF191_TRINITY_DN109587_c1_g4_i4	FraserFir39325, FraserFir44282, FraserFir45197
OG0006112	BalsamFir20721, BalsamFir21759	CF147_TRINITY_DN138673_c0_g1_i1, CF147_TRINITY_DN138673_c0_g1_i3, CF160_TRINITY_DN93546_c0_g1_i2	FraserFir37625, FraserFir38377, FraserFir47817
OG0006113	BalsamFir20780, BalsamFir23865	CF143_TRINITY_DN103937_c0_g2_i1, CF161_TRINITY_DN76577_c0_g2_i2, CF170_TRINITY_DN122000_c1_g2_i2	FraserFir41783, FraserFir58184, FraserFir61548
OG0006114	BalsamFir20820, BalsamFir24331	CF151_TRINITY_DN96345_c0_g1_i1, CF161_TRINITY_DN74172_c0_g1_i1	FraserFir32931, FraserFir36469, FraserFir46190, FraserFir46854
OG0006116	BalsamFir20960, BalsamFir22498, BalsamFir26077	CF153_TRINITY_DN99049_c0_g1_i1, CF178_TRINITY_DN80796_c2_g2_i2	FraserFir40927, FraserFir42284, FraserFir60441
OG0006117	BalsamFir21061, BalsamFir23703	CF151_TRINITY_DN106444_c0_g1_i3, CF165_TRINITY_DN125046_c0_g1_i4, CF169_TRINITY_DN73284_c0_g1_i4, CF174_TRINITY_DN183349_c0_g1_i2, CF196_TRINITY_DN120421_c0_g3_i2	FraserFir125119
OG0006118	BalsamFir21065	CF169_TRINITY_DN72334_c2_g1_i3, CF169_TRINITY_DN72334_c2_g1_i5, CF174_TRINITY_DN184649_c5_g6_i4	FraserFir38883, FraserFir40486, FraserFir41451, FraserFir68937
OG0006119	BalsamFir21228, BalsamFir22548	CF143_TRINITY_DN130379_c0_g1_i4	FraserFir44484, FraserFir48024, FraserFir49148, FraserFir50328, FraserFir54662
OG0006120	BalsamFir21346, BalsamFir23733	CF151_TRINITY_DN107647_c1_g1_i2, CF161_TRINITY_DN93823_c1_g1_i1, CF161_TRINITY_DN93823_c1_g1_i2, CF196_TRINITY_DN126177_c0_g2_i1	FraserFir10102, FraserFir33121
OG0006121	BalsamFir21351, BalsamFir22313	CF169_TRINITY_DN75022_c6_g1_i2, CF172_TRINITY_DN129391_c3_g1_i2	FraserFir30823, FraserFir35371, FraserFir41902, FraserFir55194
OG0006122	BalsamFir21369	CF165_TRINITY_DN128927_c3_g3_i1, CF165_TRINITY_DN128927_c3_g3_i2, CF174_TRINITY_DN185010_c2_g1_i6, CF174_TRINITY_DN185010_c2_g1_i7	FraserFir55274, FraserFir63537, FraserFir76680
OG0006123	BalsamFir21372, BalsamFir22960, BalsamFir31234	CF169_TRINITY_DN70502_c1_g1_i1	FraserFir41863, FraserFir43928, FraserFir44159, FraserFir8098
OG0006124	BalsamFir21395, BalsamFir25664	CF147_TRINITY_DN145615_c5_g2_i2, CF147_TRINITY_DN145615_c5_g2_i3, CF189_TRINITY_DN103979_c5_g1_i3	FraserFir55457, FraserFir56302, FraserFir59730
OG0006125	BalsamFir21428, BalsamFir30648	CF152_TRINITY_DN119970_c2_g2_i3, CF161_TRINITY_DN95267_c2_g1_i7	FraserFir16554, FraserFir19015, FraserFir22108, FraserFir8215
OG0006126	BalsamFir21560, BalsamFir24202	CF151_TRINITY_DN98448_c0_g1_i1, CF151_TRINITY_DN98448_c0_g2_i1	FraserFir33323, FraserFir35670, FraserFir40242, FraserFir42232
OG0006127	BalsamFir21562, BalsamFir22746, BalsamFir23107, BalsamFir56422, BalsamFir98182	CF191_TRINITY_DN101477_c0_g1_i1	FraserFir50582, FraserFir50609
OG0006128	BalsamFir21605	CF147_TRINITY_DN145282_c0_g1_i2, CF151_TRINITY_DN105364_c0_g1_i2, CF174_TRINITY_DN181959_c0_g1_i2, CF174_TRINITY_DN181959_c0_g1_i6	FraserFir5970, FraserFir71097, FraserFir86465
OG0006129	BalsamFir21634, BalsamFir21978	CF161_TRINITY_DN88579_c0_g1_i1, CF161_TRINITY_DN88579_c0_g1_i3	FraserFir44244, FraserFir48939, FraserFir81940, FraserFir85406
OG0006130	BalsamFir21699, BalsamFir22987	CF168_TRINITY_DN129039_c0_g1_i1, CF190_TRINITY_DN125092_c0_g1_i1	FraserFir126444, FraserFir144837, FraserFir183333, FraserFir48794
OG0006131	BalsamFir21712	CF151_TRINITY_DN62740_c0_g1_i1, CF170_TRINITY_DN110593_c1_g1_i1, CF172_TRINITY_DN48332_c0_g1_i1, CF174_TRINITY_DN180939_c1_g1_i1, CF174_TRINITY_DN180939_c1_g2_i1	FraserFir107448, FraserFir121989
OG0006132	BalsamFir21741, BalsamFir21778, BalsamFir33951, BalsamFir37969, BalsamFir75919	CF170_TRINITY_DN123513_c0_g1_i1	FraserFir44989, FraserFir45347
OG0006133	BalsamFir21806, BalsamFir55045, BalsamFir93477, BalsamFir98386	CF153_TRINITY_DN57714_c0_g1_i1	FraserFir184502, FraserFir39621, FraserFir50667
OG0006134	BalsamFir21852, BalsamFir23554	CF147_TRINITY_DN142955_c0_g1_i1, CF147_TRINITY_DN142955_c0_g1_i2, CF152_TRINITY_DN116954_c0_g1_i1, CF191_TRINITY_DN102600_c0_g1_i2	FraserFir58172, FraserFir59115
OG0006135	BalsamFir21866, BalsamFir22057, BalsamFir29621, BalsamFir29884	CF169_TRINITY_DN77586_c0_g1_i1, CF170_TRINITY_DN102333_c0_g1_i1	FraserFir46725, FraserFir46815
OG0006136	BalsamFir21882, BalsamFir23875, BalsamFir48155, BalsamFir59212	CF156_TRINITY_DN117464_c0_g1_i2, CF196_TRINITY_DN129233_c0_g1_i1	FraserFir13737, FraserFir42713
OG0006137	BalsamFir21906, BalsamFir23192	CF147_TRINITY_DN141558_c0_g1_i3, CF191_TRINITY_DN102708_c1_g2_i1, CF191_TRINITY_DN102708_c1_g2_i3, CF196_TRINITY_DN122141_c0_g1_i2	FraserFir43401, FraserFir44536
OG0006138	BalsamFir21909, BalsamFir23798	CF156_TRINITY_DN120303_c0_g1_i2, CF168_TRINITY_DN120326_c3_g1_i1, CF169_TRINITY_DN74671_c1_g1_i6	FraserFir41348, FraserFir46512, FraserFir50487
OG0006139	BalsamFir21932, BalsamFir24059	CF156_TRINITY_DN102960_c0_g1_i1	FraserFir39743, FraserFir39773, FraserFir45770, FraserFir52168, FraserFir58873
OG0006140	BalsamFir21954, BalsamFir22497	CF152_TRINITY_DN116248_c0_g1_i2, CF152_TRINITY_DN116248_c0_g1_i3, CF191_TRINITY_DN103229_c0_g1_i2	FraserFir35372, FraserFir36593, FraserFir48518
OG0006141	BalsamFir21955, BalsamFir29163	CF172_TRINITY_DN127181_c1_g1_i3, CF172_TRINITY_DN127181_c1_g1_i6, CF174_TRINITY_DN183914_c1_g1_i6	FraserFir19208, FraserFir26091, FraserFir28967
OG0006142	BalsamFir21966, BalsamFir22856, BalsamFir24743	CF157_TRINITY_DN115021_c0_g1_i1	FraserFir39783, FraserFir43024, FraserFir46007, FraserFir49723
OG0006143	BalsamFir22030, BalsamFir23217	CF151_TRINITY_DN98298_c0_g1_i1, CF156_TRINITY_DN118335_c0_g2_i2	FraserFir34858, FraserFir36732, FraserFir47648, FraserFir50250
OG0006144	BalsamFir22066, BalsamFir31039	CF143_TRINITY_DN130555_c2_g1_i1, CF143_TRINITY_DN130555_c2_g1_i4, CF160_TRINITY_DN96605_c0_g1_i2	FraserFir23741, FraserFir37867, FraserFir63400
OG0006145	BalsamFir22074, BalsamFir24693	CF160_TRINITY_DN90627_c0_g1_i3, CF190_TRINITY_DN116702_c0_g1_i1	FraserFir46082, FraserFir46289, FraserFir47184, FraserFir56226
OG0006147	BalsamFir22078, BalsamFir34260	CF151_TRINITY_DN100792_c1_g1_i1, CF165_TRINITY_DN106116_c0_g1_i1, CF191_TRINITY_DN95534_c1_g1_i1, CF197_TRINITY_DN141940_c0_g1_i1	FraserFir1742, FraserFir1872
OG0006148	BalsamFir22117, BalsamFir22628	CF151_TRINITY_DN110485_c2_g1_i2, CF151_TRINITY_DN110485_c2_g1_i9	FraserFir29902, FraserFir43489, FraserFir48333, FraserFir50963
OG0006149	BalsamFir22125, BalsamFir22878, BalsamFir48823	CF160_TRINITY_DN93073_c0_g1_i2, CF169_TRINITY_DN67991_c0_g1_i1, CF170_TRINITY_DN125829_c0_g1_i3	FraserFir47260, FraserFir48760
OG0006150	BalsamFir22158, BalsamFir23390	CF161_TRINITY_DN92334_c0_g1_i2, CF169_TRINITY_DN72728_c0_g1_i1	FraserFir52066, FraserFir55301, FraserFir72731, FraserFir91999
OG0006151	BalsamFir22219, BalsamFir24819	CF147_TRINITY_DN146287_c2_g1_i1, CF190_TRINITY_DN118619_c0_g2_i1	FraserFir33250, FraserFir38750, FraserFir44558, FraserFir54960
OG0006152	BalsamFir22260, BalsamFir22461	CF173_TRINITY_DN109031_c0_g1_i1, CF196_TRINITY_DN111563_c0_g1_i2	FraserFir33515, FraserFir37988, FraserFir44387, FraserFir45890
OG0006153	BalsamFir22274, BalsamFir23009, BalsamFir23248, BalsamFir26968, BalsamFir28278	CF196_TRINITY_DN112679_c0_g1_i1	FraserFir61780, FraserFir63007
OG0006154	BalsamFir22275, BalsamFir23007, BalsamFir39870	CF151_TRINITY_DN104130_c0_g2_i1, CF169_TRINITY_DN64811_c1_g1_i1	FraserFir2610, FraserFir2843, FraserFir8804
OG0006155	BalsamFir22277	CF151_TRINITY_DN110521_c3_g2_i1, CF152_TRINITY_DN120317_c2_g1_i4, CF152_TRINITY_DN120317_c2_g1_i5, CF170_TRINITY_DN126450_c5_g2_i1	FraserFir24922, FraserFir34219, FraserFir36501
OG0006156	BalsamFir22304, BalsamFir24275	CF157_TRINITY_DN113385_c0_g1_i1, CF174_TRINITY_DN174507_c0_g1_i1, CF191_TRINITY_DN102884_c1_g1_i1	FraserFir38719, FraserFir41809, FraserFir63024
OG0006158	BalsamFir22446, BalsamFir23021	CF160_TRINITY_DN97846_c1_g1_i2, CF160_TRINITY_DN97846_c1_g1_i3, CF165_TRINITY_DN129885_c1_g1_i9, CF190_TRINITY_DN120104_c0_g2_i6, CF196_TRINITY_DN129215_c0_g1_i9	FraserFir49076
OG0006159	BalsamFir22458, BalsamFir24328	CF147_TRINITY_DN1812_c0_g1_i1, CF151_TRINITY_DN91754_c0_g1_i1, CF191_TRINITY_DN106250_c0_g1_i2	FraserFir37013, FraserFir48215, FraserFir63577
OG0006160	BalsamFir22517, BalsamFir23345	CF153_TRINITY_DN110166_c0_g1_i1	FraserFir34942, FraserFir37340, FraserFir38112, FraserFir42293, FraserFir60346
OG0006161	BalsamFir22576, BalsamFir23030	CF160_TRINITY_DN88685_c0_g1_i1, CF190_TRINITY_DN118793_c0_g1_i1	FraserFir38133, FraserFir38472, FraserFir47855, FraserFir48227
OG0006162	BalsamFir22603	CF190_TRINITY_DN119798_c0_g1_i2	FraserFir45902, FraserFir46092, FraserFir70067, FraserFir73604, FraserFir78320, FraserFir79857
OG0006163	BalsamFir22606, BalsamFir23489	CF190_TRINITY_DN122600_c0_g1_i1	FraserFir45648, FraserFir46223, FraserFir48101, FraserFir59154, FraserFir60476
OG0006164	BalsamFir22616, BalsamFir23525, BalsamFir41432	CF169_TRINITY_DN74323_c0_g1_i2, CF191_TRINITY_DN105566_c0_g1_i1	FraserFir51845, FraserFir55001, FraserFir57551
OG0006165	BalsamFir22671, BalsamFir47491	CF160_TRINITY_DN97194_c2_g1_i2, CF190_TRINITY_DN120647_c5_g2_i10	FraserFir55367, FraserFir59056, FraserFir61734, FraserFir94772
OG0006166	BalsamFir22676, BalsamFir25577	CF147_TRINITY_DN142270_c0_g1_i1, CF147_TRINITY_DN142270_c0_g1_i2	FraserFir38664, FraserFir39827, FraserFir44753, FraserFir47057
OG0006167	BalsamFir22709, BalsamFir22772	CF143_TRINITY_DN125852_c0_g1_i4, CF153_TRINITY_DN113197_c0_g1_i1, CF168_TRINITY_DN113293_c0_g1_i1	FraserFir40317, FraserFir42366, FraserFir54086
OG0006168	BalsamFir22790, BalsamFir27032	CF143_TRINITY_DN131267_c1_g1_i7, CF189_TRINITY_DN104012_c0_g1_i5	FraserFir43884, FraserFir45623, FraserFir56814, FraserFir57306
OG0006169	BalsamFir22931, BalsamFir24389, BalsamFir26946, BalsamFir28189	CF151_TRINITY_DN103066_c0_g1_i1, CF151_TRINITY_DN103066_c0_g1_i2	FraserFir48371, FraserFir78703
OG0006170	BalsamFir22979, BalsamFir23572	CF170_TRINITY_DN121793_c0_g1_i1, CF190_TRINITY_DN117368_c0_g1_i1	FraserFir46869, FraserFir48854, FraserFir60163, FraserFir62967
OG0006171	BalsamFir23023, BalsamFir25039	CF151_TRINITY_DN100878_c1_g1_i1, CF169_TRINITY_DN65968_c0_g1_i1, CF170_TRINITY_DN125436_c0_g1_i1, CF170_TRINITY_DN125436_c0_g1_i2	FraserFir53508, FraserFir57281
OG0006172	BalsamFir23034, BalsamFir24294	CF172_TRINITY_DN117078_c0_g2_i1, CF172_TRINITY_DN117078_c0_g3_i1, CF172_TRINITY_DN117078_c0_g4_i1	FraserFir47346, FraserFir54672, FraserFir60577
OG0006173	BalsamFir23039, BalsamFir24109	CF151_TRINITY_DN103611_c0_g1_i1	FraserFir130457, FraserFir164827, FraserFir32546, FraserFir52244, FraserFir52686
OG0006174	BalsamFir23053, BalsamFir25342	CF151_TRINITY_DN107635_c0_g1_i2	FraserFir26644, FraserFir29773, FraserFir36049, FraserFir38644, FraserFir45781
OG0006175	BalsamFir23078, BalsamFir50197	CF160_TRINITY_DN88387_c0_g2_i2	FraserFir1112, FraserFir37370, FraserFir42034, FraserFir42751, FraserFir8410
OG0006176	BalsamFir23123, BalsamFir25621	CF147_TRINITY_DN140875_c0_g1_i1, CF152_TRINITY_DN3061_c0_g1_i1, CF153_TRINITY_DN112444_c1_g3_i1	FraserFir47876, FraserFir49767, FraserFir55014
OG0006177	BalsamFir23183, BalsamFir32498	CF143_TRINITY_DN131452_c1_g1_i4, CF151_TRINITY_DN110564_c1_g2_i4, CF161_TRINITY_DN93784_c3_g1_i1, CF172_TRINITY_DN122340_c0_g1_i1, CF196_TRINITY_DN127393_c0_g1_i1	FraserFir23200
OG0006178	BalsamFir23215, BalsamFir25712	CF151_TRINITY_DN96202_c0_g1_i1	FraserFir186542, FraserFir44514, FraserFir49664, FraserFir66315, FraserFir76631
OG0006179	BalsamFir23221, BalsamFir23333	CF151_TRINITY_DN108412_c0_g1_i1, CF169_TRINITY_DN74187_c0_g1_i1	FraserFir38349, FraserFir39955, FraserFir41104, FraserFir42033
OG0006180	BalsamFir23229, BalsamFir23974	CF173_TRINITY_DN113140_c2_g1_i15, CF196_TRINITY_DN129809_c2_g1_i12, CF197_TRINITY_DN155837_c2_g1_i1	FraserFir51317, FraserFir51611, FraserFir52697
OG0006181	BalsamFir23276, BalsamFir37164	CF161_TRINITY_DN93613_c1_g1_i1, CF170_TRINITY_DN126861_c3_g3_i1, CF172_TRINITY_DN129194_c1_g1_i8	FraserFir31814, FraserFir91140, FraserFir98488
OG0006182	BalsamFir23289, BalsamFir25430, BalsamFir62864, BalsamFir80986, BalsamFir83815	CF160_TRINITY_DN92712_c0_g1_i1	FraserFir47619, FraserFir52385
OG0006183	BalsamFir23305	CF151_TRINITY_DN110569_c1_g1_i1, CF156_TRINITY_DN122487_c1_g1_i9, CF168_TRINITY_DN121282_c0_g1_i13	FraserFir12194, FraserFir12772, FraserFir66992, FraserFir73481
OG0006184	BalsamFir23357, BalsamFir24268, BalsamFir35459	CF151_TRINITY_DN106973_c0_g1_i1, CF151_TRINITY_DN106973_c0_g1_i3, CF160_TRINITY_DN95028_c1_g1_i1	FraserFir40886, FraserFir49648
OG0006185	BalsamFir23364, BalsamFir23997, BalsamFir25443, BalsamFir25970	CF165_TRINITY_DN128725_c0_g1_i2, CF168_TRINITY_DN119161_c0_g1_i1	FraserFir51733, FraserFir54190
OG0006186	BalsamFir23370, BalsamFir24556	CF143_TRINITY_DN115478_c0_g1_i1, CF147_TRINITY_DN142328_c0_g1_i2, CF156_TRINITY_DN119808_c0_g1_i1, CF160_TRINITY_DN93188_c0_g1_i2	FraserFir52278, FraserFir66377
OG0006187	BalsamFir23490, BalsamFir28363, BalsamFir61391, BalsamFir78060, BalsamFir85200	CF151_TRINITY_DN100444_c0_g1_i1	FraserFir55331, FraserFir56645
OG0006188	BalsamFir23582, BalsamFir38631, BalsamFir46732, BalsamFir70077, BalsamFir79105, BalsamFir88204	CF170_TRINITY_DN60872_c0_g1_i1	FraserFir140052
OG0006189	BalsamFir23610, BalsamFir23737	CF156_TRINITY_DN118666_c0_g1_i1, CF190_TRINITY_DN102553_c0_g1_i1, CF191_TRINITY_DN103083_c0_g1_i1	FraserFir42240, FraserFir47677, FraserFir51781
OG0006190	BalsamFir23614, BalsamFir43716	CF152_TRINITY_DN34546_c0_g1_i1	FraserFir120525, FraserFir129480, FraserFir141726, FraserFir148336, FraserFir76222
OG0006191	BalsamFir23624, BalsamFir24597	CF169_TRINITY_DN66851_c1_g2_i1, CF190_TRINITY_DN111325_c0_g1_i3, CF190_TRINITY_DN111325_c0_g1_i4	FraserFir45784, FraserFir50372, FraserFir50397
OG0006193	BalsamFir23631	CF151_TRINITY_DN106081_c0_g1_i1, CF152_TRINITY_DN119429_c8_g2_i2, CF156_TRINITY_DN118994_c0_g2_i2	FraserFir27597, FraserFir35596, FraserFir45387, FraserFir72037
OG0006194	BalsamFir23648, BalsamFir47876	CF151_TRINITY_DN32492_c0_g1_i1, CF169_TRINITY_DN54006_c1_g1_i1, CF170_TRINITY_DN10720_c0_g1_i1	FraserFir16184, FraserFir30489, FraserFir82219
OG0006195	BalsamFir23687, BalsamFir26805, BalsamFir33061	CF153_TRINITY_DN114387_c1_g4_i1	FraserFir52532, FraserFir52946, FraserFir56606, FraserFir67884
OG0006196	BalsamFir23705, BalsamFir27104, BalsamFir39785	CF151_TRINITY_DN111108_c0_g1_i1	FraserFir35708, FraserFir44523, FraserFir53658, FraserFir76893
OG0006197	BalsamFir23724, BalsamFir24260	CF178_TRINITY_DN83834_c0_g1_i3, CF196_TRINITY_DN125060_c1_g1_i2	FraserFir49120, FraserFir51087, FraserFir53342, FraserFir56575
OG0006198	BalsamFir23766, BalsamFir24214, BalsamFir29966, BalsamFir31988	CF190_TRINITY_DN118562_c3_g1_i1, CF190_TRINITY_DN118562_c3_g1_i6	FraserFir66443, FraserFir69814
OG0006199	BalsamFir23784, BalsamFir24533	CF191_TRINITY_DN105499_c0_g1_i1	FraserFir42421, FraserFir42425, FraserFir49541, FraserFir50828, FraserFir57183
OG0006200	BalsamFir23788, BalsamFir56782	CF151_TRINITY_DN94847_c0_g1_i1, CF153_TRINITY_DN99818_c0_g1_i1, CF153_TRINITY_DN99818_c1_g1_i1	FraserFir166974, FraserFir177839, FraserFir180051
OG0006201	BalsamFir23803, BalsamFir23922	CF169_TRINITY_DN69516_c0_g1_i3, CF190_TRINITY_DN109260_c0_g1_i1, CF191_TRINITY_DN100217_c0_g1_i2	FraserFir47144, FraserFir48031, FraserFir48882
OG0006202	BalsamFir23809, BalsamFir24224	CF156_TRINITY_DN113165_c0_g1_i2, CF160_TRINITY_DN85533_c0_g2_i1	FraserFir46472, FraserFir51707, FraserFir60917, FraserFir61526
OG0006203	BalsamFir23862, BalsamFir23934, BalsamFir63904, BalsamFir70692	CF165_TRINITY_DN124238_c0_g2_i2, CF174_TRINITY_DN180728_c0_g1_i3	FraserFir64436, FraserFir66473
OG0006204	BalsamFir23943, BalsamFir24883, BalsamFir97195	CF147_TRINITY_DN137501_c0_g2_i2, CF147_TRINITY_DN137501_c0_g2_i3	FraserFir51151, FraserFir52012, FraserFir59225
OG0006205	BalsamFir24038, BalsamFir33935	CF156_TRINITY_DN100049_c0_g2_i1, CF191_TRINITY_DN35653_c0_g1_i1, CF191_TRINITY_DN35653_c0_g2_i1	FraserFir42771, FraserFir51662, FraserFir57468
OG0006206	BalsamFir24177, BalsamFir24692	CF151_TRINITY_DN101575_c0_g1_i2, CF170_TRINITY_DN119388_c0_g1_i1	FraserFir51862, FraserFir54832, FraserFir65153, FraserFir66427
OG0006207	BalsamFir24181, BalsamFir26260	CF157_TRINITY_DN107052_c0_g1_i4, CF168_TRINITY_DN109875_c0_g1_i4	FraserFir39417, FraserFir43285, FraserFir54044, FraserFir54231
OG0006208	BalsamFir24207, BalsamFir26222	CF147_TRINITY_DN143576_c0_g1_i2, CF169_TRINITY_DN67852_c0_g2_i1	FraserFir43820, FraserFir47143, FraserFir52632, FraserFir52683
OG0006209	BalsamFir24233, BalsamFir53105, BalsamFir78049, BalsamFir79562	CF191_TRINITY_DN119666_c0_g1_i1	FraserFir128692, FraserFir132473, FraserFir173309
OG0006210	BalsamFir24237, BalsamFir24661	CF143_TRINITY_DN130035_c0_g1_i1, CF169_TRINITY_DN72768_c0_g1_i2, CF191_TRINITY_DN108418_c0_g1_i2	FraserFir48463, FraserFir49428, FraserFir65924
OG0006211	BalsamFir24302, BalsamFir27871	CF165_TRINITY_DN127256_c0_g2_i2, CF168_TRINITY_DN116871_c0_g2_i1	FraserFir35745, FraserFir39246, FraserFir50017, FraserFir56815
OG0006212	BalsamFir24319, BalsamFir60470	CF170_TRINITY_DN119751_c0_g1_i1, CF190_TRINITY_DN119858_c0_g1_i1, CF190_TRINITY_DN119858_c0_g3_i1, CF196_TRINITY_DN120677_c0_g1_i1	FraserFir66282, FraserFir81305
OG0006213	BalsamFir24320, BalsamFir39830	CF147_TRINITY_DN136244_c0_g1_i1, CF174_TRINITY_DN3358_c0_g2_i1, CF191_TRINITY_DN854_c0_g1_i1, CF196_TRINITY_DN121304_c0_g1_i1	FraserFir62251, FraserFir66158
OG0006214	BalsamFir24336, BalsamFir31100	CF147_TRINITY_DN144814_c0_g1_i4	FraserFir29926, FraserFir37588, FraserFir51503, FraserFir54439, FraserFir63367
OG0006215	BalsamFir24343, BalsamFir25861	CF147_TRINITY_DN150103_c0_g1_i1, CF169_TRINITY_DN76422_c0_g1_i1	FraserFir53006, FraserFir54076, FraserFir58244, FraserFir60154
OG0006216	BalsamFir24412, BalsamFir67936, BalsamFir82123, BalsamFir84506, BalsamFir93466	CF172_TRINITY_DN110763_c0_g1_i1	FraserFir134151, FraserFir162751
OG0006217	BalsamFir24500, BalsamFir25095	CF165_TRINITY_DN120032_c0_g1_i1, CF172_TRINITY_DN122875_c0_g1_i1	FraserFir46361, FraserFir52215, FraserFir65798, FraserFir67086
OG0006218	BalsamFir24520	CF143_TRINITY_DN118308_c0_g2_i1, CF157_TRINITY_DN116644_c0_g1_i1, CF191_TRINITY_DN78993_c0_g1_i1	FraserFir135678, FraserFir157140, FraserFir164692, FraserFir199422
OG0006219	BalsamFir24542	CF156_TRINITY_DN120844_c0_g1_i10	FraserFir12248, FraserFir13553, FraserFir34120, FraserFir5225, FraserFir61134, FraserFir8662
OG0006221	BalsamFir24611	CF165_TRINITY_DN130668_c1_g1_i5, CF168_TRINITY_DN121415_c6_g1_i1, CF169_TRINITY_DN74581_c4_g2_i5, CF174_TRINITY_DN184882_c5_g1_i6, CF191_TRINITY_DN109013_c1_g1_i2	FraserFir7194, FraserFir78491
OG0006222	BalsamFir24631, BalsamFir26230	CF169_TRINITY_DN67660_c0_g1_i2, CF173_TRINITY_DN106604_c0_g1_i3	FraserFir54140, FraserFir56581, FraserFir58885, FraserFir65993
OG0006223	BalsamFir24643	CF143_TRINITY_DN131005_c3_g2_i6, CF152_TRINITY_DN120060_c2_g1_i5	FraserFir44124, FraserFir45597, FraserFir47582, FraserFir48937, FraserFir52321
OG0006224	BalsamFir24664, BalsamFir27766, BalsamFir37562	CF152_TRINITY_DN47581_c0_g2_i1, CF196_TRINITY_DN129635_c0_g1_i3, CF196_TRINITY_DN129635_c0_g1_i5	FraserFir101632, FraserFir123030
OG0006225	BalsamFir24708, BalsamFir37980	CF160_TRINITY_DN94204_c5_g5_i1, CF170_TRINITY_DN124922_c3_g2_i1, CF197_TRINITY_DN153870_c0_g1_i1	FraserFir35926, FraserFir49561, FraserFir69884
OG0006226	BalsamFir24718, BalsamFir25286	CF160_TRINITY_DN97202_c4_g3_i1, CF168_TRINITY_DN118194_c0_g4_i2, CF174_TRINITY_DN180467_c1_g1_i1	FraserFir48895, FraserFir59298, FraserFir62555
OG0006227	BalsamFir24829, BalsamFir35408, BalsamFir44834	CF151_TRINITY_DN91837_c0_g2_i1, CF168_TRINITY_DN120631_c3_g3_i1	FraserFir37776, FraserFir37790, FraserFir54827
OG0006228	BalsamFir24866, BalsamFir32328	CF143_TRINITY_DN126355_c1_g1_i1, CF161_TRINITY_DN90880_c1_g1_i3	FraserFir38093, FraserFir52991, FraserFir59898, FraserFir65739
OG0006231	BalsamFir24938, BalsamFir25017, BalsamFir40988	CF147_TRINITY_DN154833_c0_g1_i1, CF160_TRINITY_DN87127_c0_g1_i1	FraserFir116811, FraserFir45729, FraserFir48269
OG0006232	BalsamFir24960, BalsamFir49244	CF151_TRINITY_DN104559_c0_g2_i1, CF165_TRINITY_DN118424_c1_g1_i1	FraserFir167616, FraserFir177046, FraserFir53352, FraserFir54199
OG0006233	BalsamFir24978	CF169_TRINITY_DN66239_c0_g1_i3, CF169_TRINITY_DN66239_c0_g1_i4, CF169_TRINITY_DN66239_c0_g1_i7, CF174_TRINITY_DN173903_c0_g1_i4, CF174_TRINITY_DN173903_c0_g1_i5, CF190_TRINITY_DN117503_c0_g1_i2	FraserFir61021
OG0006234	BalsamFir24985, BalsamFir28408	CF174_TRINITY_DN158058_c0_g1_i1	FraserFir37178, FraserFir51505, FraserFir54051, FraserFir55929, FraserFir58603
OG0006236	BalsamFir25099, BalsamFir32299	CF190_TRINITY_DN118105_c1_g1_i2	FraserFir43571, FraserFir45385, FraserFir51739, FraserFir52985, FraserFir56167
OG0006237	BalsamFir25103, BalsamFir29399, BalsamFir33813	CF169_TRINITY_DN74673_c6_g1_i1	FraserFir10023, FraserFir16067, FraserFir25594, FraserFir85313
OG0006238	BalsamFir25163, BalsamFir25952, BalsamFir30984	CF152_TRINITY_DN113820_c0_g1_i1, CF152_TRINITY_DN113820_c0_g1_i2	FraserFir48096, FraserFir50007, FraserFir59010
OG0006239	BalsamFir25209, BalsamFir27212, BalsamFir35565	CF143_TRINITY_DN105749_c0_g2_i1, CF151_TRINITY_DN114063_c0_g1_i1	FraserFir52248, FraserFir56781, FraserFir75129
OG0006240	BalsamFir25236, BalsamFir26622	CF160_TRINITY_DN96176_c0_g1_i3, CF174_TRINITY_DN180469_c0_g1_i1, CF178_TRINITY_DN83963_c0_g1_i2, CF178_TRINITY_DN83963_c0_g1_i3	FraserFir56920, FraserFir57209
OG0006241	BalsamFir25239, BalsamFir37457	CF169_TRINITY_DN63469_c0_g3_i1	FraserFir101421, FraserFir48979, FraserFir49183, FraserFir56413, FraserFir62655
OG0006242	BalsamFir25252	CF168_TRINITY_DN121057_c1_g3_i1, CF168_TRINITY_DN121057_c1_g3_i10, CF168_TRINITY_DN121057_c1_g3_i2, CF174_TRINITY_DN184444_c5_g3_i1	FraserFir54715, FraserFir56445, FraserFir59621
OG0006243	BalsamFir25305	CF168_TRINITY_DN117449_c0_g1_i1, CF169_TRINITY_DN62978_c1_g1_i1, CF170_TRINITY_DN124701_c0_g1_i1, CF178_TRINITY_DN86355_c1_g2_i3, CF191_TRINITY_DN105733_c1_g1_i4, CF196_TRINITY_DN129476_c1_g1_i2	FraserFir90037
