OG0017243		CF161_TRINITY_DN92154_c2_g1_i3, CF169_TRINITY_DN74895_c0_g2_i1, CF169_TRINITY_DN74895_c0_g2_i5, CF169_TRINITY_DN74895_c0_g2_i8, CF172_TRINITY_DN126980_c0_g1_i1	FraserFir112110
OG0017244		CF161_TRINITY_DN88136_c0_g1_i1, CF190_TRINITY_DN104107_c0_g1_i1	FraserFir103061, FraserFir120994, FraserFir155921, FraserFir31831
OG0017245		CF161_TRINITY_DN98897_c0_g1_i1	FraserFir147022, FraserFir178772, FraserFir201803, FraserFir48691, FraserFir80770
OG0017246		CF161_TRINITY_DN94929_c1_g3_i1, CF161_TRINITY_DN94929_c1_g3_i2	FraserFir19542, FraserFir22048, FraserFir27815, FraserFir28284
OG0017248		CF161_TRINITY_DN89595_c0_g1_i10, CF161_TRINITY_DN89595_c0_g1_i2, CF161_TRINITY_DN89595_c0_g1_i4, CF161_TRINITY_DN89595_c0_g1_i6, CF161_TRINITY_DN89595_c0_g1_i8	FraserFir42178
OG0017249		CF161_TRINITY_DN92412_c0_g1_i1, CF161_TRINITY_DN92412_c0_g1_i3, CF172_TRINITY_DN126681_c0_g1_i4, CF189_TRINITY_DN102911_c1_g1_i1, CF189_TRINITY_DN102911_c1_g1_i4	FraserFir51311
OG0017250		CF161_TRINITY_DN86435_c0_g1_i1	FraserFir134362, FraserFir165228, FraserFir80647, FraserFir87667, FraserFir92089
OG0017251		CF161_TRINITY_DN95877_c5_g2_i17, CF161_TRINITY_DN95877_c5_g2_i18, CF168_TRINITY_DN121436_c2_g2_i5, CF168_TRINITY_DN121436_c2_g2_i9, CF178_TRINITY_DN86461_c2_g1_i13	FraserFir8819
OG0017252		CF161_TRINITY_DN88406_c0_g1_i1, CF191_TRINITY_DN65301_c0_g1_i1	FraserFir100452, FraserFir72001, FraserFir73707, FraserFir98967
OG0017253		CF161_TRINITY_DN93710_c0_g1_i1	FraserFir100233, FraserFir11585, FraserFir326, FraserFir535, FraserFir9889
OG0017254		CF161_TRINITY_DN89983_c0_g1_i1, CF168_TRINITY_DN73097_c0_g2_i1, CF190_TRINITY_DN47830_c0_g1_i1	FraserFir130653, FraserFir71120, FraserFir89024
OG0017255		CF161_TRINITY_DN101344_c0_g1_i1, CF191_TRINITY_DN113081_c0_g1_i1	FraserFir158289, FraserFir67298, FraserFir73200, FraserFir77062
OG0017256		CF165_TRINITY_DN99831_c0_g2_i1, CF173_TRINITY_DN91989_c0_g1_i1, CF174_TRINITY_DN180468_c0_g1_i1, CF174_TRINITY_DN180468_c1_g1_i2	FraserFir166512, FraserFir194755
OG0017257		CF165_TRINITY_DN130255_c3_g3_i10, CF165_TRINITY_DN130255_c3_g3_i3, CF189_TRINITY_DN102788_c1_g1_i5	FraserFir47100, FraserFir51230, FraserFir66437
OG0017258		CF165_TRINITY_DN129830_c1_g3_i1, CF165_TRINITY_DN129830_c1_g3_i6, CF169_TRINITY_DN75083_c5_g2_i3, CF169_TRINITY_DN75083_c5_g2_i9	FraserFir87565, FraserFir89069
OG0017259		CF165_TRINITY_DN130948_c0_g1_i1, CF190_TRINITY_DN116401_c0_g1_i1	FraserFir120196, FraserFir156563, FraserFir187972, FraserFir200894
OG0017260		CF165_TRINITY_DN129582_c5_g1_i3, CF169_TRINITY_DN74835_c2_g1_i2, CF172_TRINITY_DN129459_c2_g4_i7, CF174_TRINITY_DN184940_c5_g4_i2	FraserFir92116, FraserFir97679
OG0017261		CF165_TRINITY_DN129042_c3_g6_i10, CF165_TRINITY_DN129042_c3_g6_i5	FraserFir78231, FraserFir80197, FraserFir80437, FraserFir85376
OG0017262		CF165_TRINITY_DN128765_c1_g1_i4	FraserFir135154, FraserFir31594, FraserFir34865, FraserFir47322, FraserFir84808
OG0017263		CF165_TRINITY_DN128766_c1_g1_i10, CF165_TRINITY_DN128766_c1_g1_i7	FraserFir170, FraserFir325, FraserFir508, FraserFir9412
OG0017264		CF165_TRINITY_DN130465_c3_g2_i3, CF168_TRINITY_DN121197_c1_g3_i2, CF189_TRINITY_DN103497_c1_g3_i1	FraserFir5882, FraserFir94432, FraserFir9735
OG0017266		CF165_TRINITY_DN108373_c0_g1_i1, CF165_TRINITY_DN108373_c0_g2_i2	FraserFir112878, FraserFir130996, FraserFir146308, FraserFir206055
OG0017267		CF165_TRINITY_DN101480_c0_g1_i1	FraserFir119677, FraserFir148268, FraserFir161584, FraserFir170225, FraserFir180097
OG0017268		CF165_TRINITY_DN116525_c0_g1_i1	FraserFir104939, FraserFir112187, FraserFir126197, FraserFir179313, FraserFir24196
OG0017269		CF165_TRINITY_DN135369_c0_g1_i1	FraserFir123096, FraserFir123332, FraserFir155966, FraserFir168424, FraserFir99869
OG0017270		CF165_TRINITY_DN133773_c0_g1_i1	FraserFir155910, FraserFir183799, FraserFir188281, FraserFir195941, FraserFir201064
OG0017271		CF165_TRINITY_DN130594_c0_g1_i3	FraserFir152892, FraserFir158859, FraserFir159614, FraserFir183981, FraserFir200934
OG0017272		CF165_TRINITY_DN130594_c1_g2_i4	FraserFir165348, FraserFir174743, FraserFir182370, FraserFir193285, FraserFir195052
OG0017273		CF165_TRINITY_DN125462_c3_g1_i1, CF173_TRINITY_DN110982_c1_g1_i1, CF174_TRINITY_DN173516_c0_g1_i2, CF174_TRINITY_DN173516_c0_g1_i4, CF197_TRINITY_DN43366_c0_g1_i1	FraserFir150259
OG0017274		CF165_TRINITY_DN104016_c0_g1_i1, CF170_TRINITY_DN137241_c0_g1_i1	FraserFir130978, FraserFir175772, FraserFir179853, FraserFir185840
OG0017275		CF165_TRINITY_DN108791_c1_g1_i1	FraserFir124625, FraserFir157437, FraserFir18840, FraserFir23759, FraserFir89600
OG0017276		CF165_TRINITY_DN115301_c0_g1_i1, CF169_TRINITY_DN63081_c0_g1_i2, CF169_TRINITY_DN65262_c1_g1_i1, CF170_TRINITY_DN115127_c0_g1_i2	FraserFir76060, FraserFir84913
OG0017277		CF165_TRINITY_DN112039_c0_g1_i1, CF174_TRINITY_DN170875_c0_g1_i1, CF190_TRINITY_DN102808_c0_g2_i1, CF190_TRINITY_DN109211_c0_g1_i1, CF191_TRINITY_DN87646_c0_g1_i1	FraserFir153180
OG0017278		CF165_TRINITY_DN121885_c0_g1_i1	FraserFir113291, FraserFir115265, FraserFir117452, FraserFir122756, FraserFir139715
OG0017280		CF165_TRINITY_DN128951_c0_g1_i1	FraserFir101, FraserFir458, FraserFir462, FraserFir69, FraserFir766
OG0017281		CF165_TRINITY_DN128969_c0_g2_i1, CF170_TRINITY_DN127324_c7_g1_i10	FraserFir137784, FraserFir147188, FraserFir160130, FraserFir165185
OG0017282		CF165_TRINITY_DN125004_c0_g1_i2, CF168_TRINITY_DN119569_c3_g1_i3, CF189_TRINITY_DN103777_c3_g2_i1	FraserFir67972, FraserFir71356, FraserFir80422
OG0017283		CF165_TRINITY_DN132345_c0_g1_i1	FraserFir13217, FraserFir198139, FraserFir19864, FraserFir4692, FraserFir667
OG0017284		CF165_TRINITY_DN119623_c2_g1_i1, CF173_TRINITY_DN90235_c0_g1_i1	FraserFir135220, FraserFir165400, FraserFir171724, FraserFir188142
OG0017285		CF165_TRINITY_DN124717_c0_g1_i1, CF165_TRINITY_DN124717_c0_g1_i2, CF170_TRINITY_DN106532_c0_g2_i1, CF174_TRINITY_DN193776_c0_g1_i1, CF191_TRINITY_DN101954_c0_g1_i1	FraserFir193235
OG0017286		CF165_TRINITY_DN127785_c0_g1_i1, CF178_TRINITY_DN86127_c0_g1_i3, CF178_TRINITY_DN86127_c0_g1_i4, CF178_TRINITY_DN86127_c0_g1_i5	FraserFir69438, FraserFir71033
OG0017287		CF168_TRINITY_DN82065_c0_g1_i1	FraserFir147179, FraserFir164660, FraserFir165327, FraserFir167028, FraserFir185556
OG0017288		CF168_TRINITY_DN70863_c0_g1_i1, CF168_TRINITY_DN70863_c0_g2_i1, CF170_TRINITY_DN118053_c0_g1_i1, CF196_TRINITY_DN128923_c0_g1_i3, CF196_TRINITY_DN128923_c0_g2_i2	FraserFir197626
OG0017289		CF168_TRINITY_DN93912_c0_g2_i1	FraserFir147548, FraserFir155673, FraserFir155849, FraserFir168549, FraserFir181042
OG0017290		CF168_TRINITY_DN99209_c0_g1_i1	FraserFir138488, FraserFir201997, FraserFir202170, FraserFir51609, FraserFir6610
OG0017291		CF168_TRINITY_DN105114_c0_g1_i1, CF196_TRINITY_DN128713_c2_g3_i1	FraserFir35827, FraserFir44393, FraserFir59301, FraserFir71058
OG0017292		CF168_TRINITY_DN107721_c0_g2_i3, CF168_TRINITY_DN107721_c0_g2_i4	FraserFir56888, FraserFir57989, FraserFir74879, FraserFir80640
OG0017293		CF168_TRINITY_DN114704_c0_g2_i1, CF168_TRINITY_DN114704_c0_g2_i2, CF169_TRINITY_DN72228_c1_g1_i1	FraserFir44627, FraserFir63138, FraserFir97835
OG0017294		CF168_TRINITY_DN110800_c1_g2_i1, CF190_TRINITY_DN119923_c0_g2_i7	FraserFir24577, FraserFir60758, FraserFir67064, FraserFir75124
OG0017295		CF168_TRINITY_DN128276_c0_g1_i1, CF191_TRINITY_DN115201_c0_g1_i1	FraserFir1289, FraserFir173382, FraserFir2533, FraserFir972
OG0017296		CF168_TRINITY_DN115737_c1_g2_i1, CF168_TRINITY_DN115737_c1_g2_i2	FraserFir127494, FraserFir137449, FraserFir151507, FraserFir161776
OG0017297		CF168_TRINITY_DN116340_c0_g2_i1	FraserFir13511, FraserFir18878, FraserFir27741, FraserFir69154, FraserFir75777
OG0017298		CF168_TRINITY_DN120509_c5_g6_i1, CF168_TRINITY_DN120509_c5_g6_i3, CF168_TRINITY_DN120509_c5_g6_i4, CF174_TRINITY_DN181711_c7_g2_i8, CF196_TRINITY_DN128217_c4_g3_i1	FraserFir134020
OG0017299		CF168_TRINITY_DN118971_c2_g1_i3, CF169_TRINITY_DN71875_c2_g1_i1, CF174_TRINITY_DN183060_c7_g1_i1, CF190_TRINITY_DN103460_c1_g2_i1	FraserFir126307, FraserFir144993
OG0017300		CF168_TRINITY_DN100124_c0_g1_i1, CF174_TRINITY_DN173759_c2_g3_i1	FraserFir18858, FraserFir61213, FraserFir62582, FraserFir71179
OG0017301		CF168_TRINITY_DN104868_c0_g1_i1, CF178_TRINITY_DN2535_c0_g1_i1	FraserFir36207, FraserFir38409, FraserFir68969, FraserFir72856
OG0017302		CF168_TRINITY_DN127602_c0_g1_i1	FraserFir132098, FraserFir143308, FraserFir150375, FraserFir204008, FraserFir207733
OG0017303		CF168_TRINITY_DN120218_c1_g1_i1	FraserFir156313, FraserFir180722, FraserFir185967, FraserFir196017, FraserFir201881
OG0017304		CF168_TRINITY_DN114409_c0_g1_i1	FraserFir121539, FraserFir143999, FraserFir168964, FraserFir190142, FraserFir202470
OG0017305		CF168_TRINITY_DN120185_c0_g1_i1	FraserFir57189, FraserFir66277, FraserFir66399, FraserFir69723, FraserFir86763
OG0017306		CF168_TRINITY_DN114181_c0_g1_i2	FraserFir115838, FraserFir34696, FraserFir35697, FraserFir42623, FraserFir57077
OG0017307		CF168_TRINITY_DN105659_c1_g1_i1	FraserFir42533, FraserFir50271, FraserFir62392, FraserFir68964, FraserFir88875
OG0017309		CF168_TRINITY_DN107349_c0_g1_i1	FraserFir113631, FraserFir120731, FraserFir187853, FraserFir206568, FraserFir31363
OG0017310		CF168_TRINITY_DN121275_c3_g3_i16	FraserFir34966, FraserFir45268, FraserFir63467, FraserFir64896, FraserFir78788
OG0017311		CF169_TRINITY_DN72950_c0_g2_i2	FraserFir41352, FraserFir42376, FraserFir44671, FraserFir48508, FraserFir56095
OG0017312		CF169_TRINITY_DN72910_c5_g2_i3	FraserFir107910, FraserFir170947, FraserFir189792, FraserFir195625, FraserFir38700
OG0017313		CF169_TRINITY_DN60845_c1_g2_i1	FraserFir136193, FraserFir152113, FraserFir167758, FraserFir36277, FraserFir47530
OG0017315		CF169_TRINITY_DN74923_c1_g1_i9	FraserFir144967, FraserFir82033, FraserFir87442, FraserFir94328, FraserFir95626
OG0017316		CF169_TRINITY_DN68538_c2_g2_i1, CF190_TRINITY_DN104429_c1_g1_i1	FraserFir132604, FraserFir141006, FraserFir143816, FraserFir78859
OG0017317		CF169_TRINITY_DN74566_c0_g1_i1	FraserFir100522, FraserFir144043, FraserFir34914, FraserFir51189, FraserFir79559
OG0017318		CF169_TRINITY_DN75044_c3_g1_i2, CF169_TRINITY_DN75044_c3_g1_i4, CF169_TRINITY_DN75044_c3_g1_i7, CF170_TRINITY_DN127340_c2_g2_i12, CF189_TRINITY_DN104147_c3_g3_i5	FraserFir9671
OG0017319		CF169_TRINITY_DN73508_c0_g1_i1, CF174_TRINITY_DN177151_c0_g1_i3, CF174_TRINITY_DN177151_c0_g1_i4, CF178_TRINITY_DN82719_c0_g1_i1	FraserFir34629, FraserFir57888
OG0017320		CF169_TRINITY_DN65816_c0_g1_i1, CF169_TRINITY_DN65816_c0_g2_i1, CF170_TRINITY_DN126800_c0_g2_i1	FraserFir114466, FraserFir114480, FraserFir96596
OG0017321		CF169_TRINITY_DN74815_c3_g1_i1, CF169_TRINITY_DN74815_c3_g1_i2, CF191_TRINITY_DN109469_c2_g3_i1, CF191_TRINITY_DN109469_c2_g3_i3	FraserFir48849, FraserFir62181
OG0017322		CF169_TRINITY_DN81344_c0_g1_i1	FraserFir111697, FraserFir181062, FraserFir184728, FraserFir184738, FraserFir206117
OG0017323		CF169_TRINITY_DN74106_c0_g1_i1, CF174_TRINITY_DN184441_c2_g1_i1	FraserFir1187, FraserFir1708, FraserFir3047, FraserFir3592
OG0017324		CF169_TRINITY_DN35352_c0_g1_i1	FraserFir119220, FraserFir121118, FraserFir124197, FraserFir127859, FraserFir155285
OG0017325		CF169_TRINITY_DN73933_c1_g1_i1, CF191_TRINITY_DN103703_c0_g2_i4	FraserFir156120, FraserFir18917, FraserFir18921, FraserFir47446
OG0017326		CF169_TRINITY_DN65495_c1_g1_i1, CF191_TRINITY_DN119937_c0_g1_i1	FraserFir115728, FraserFir17775, FraserFir18100, FraserFir197479
OG0017327		CF170_TRINITY_DN73614_c0_g1_i1	FraserFir113671, FraserFir139079, FraserFir169010, FraserFir178693, FraserFir65653
OG0017328		CF170_TRINITY_DN1863_c0_g1_i1, CF178_TRINITY_DN69187_c1_g1_i1	FraserFir141808, FraserFir163236, FraserFir176153, FraserFir206653
OG0017329		CF170_TRINITY_DN31732_c0_g1_i1, CF197_TRINITY_DN113951_c0_g1_i1	FraserFir159059, FraserFir185680, FraserFir187106, FraserFir208738
OG0017330		CF170_TRINITY_DN118824_c0_g2_i1	FraserFir134554, FraserFir171542, FraserFir177758, FraserFir193872, FraserFir202871
OG0017331		CF170_TRINITY_DN121583_c0_g1_i1	FraserFir166140, FraserFir166491, FraserFir168700, FraserFir184022, FraserFir202558
OG0017332		CF170_TRINITY_DN137494_c0_g1_i1, CF172_TRINITY_DN115693_c0_g1_i1, CF190_TRINITY_DN112703_c0_g1_i2	FraserFir114917, FraserFir172512, FraserFir182833
OG0017333		CF170_TRINITY_DN137420_c0_g1_i1	FraserFir124506, FraserFir151920, FraserFir206978, FraserFir59603, FraserFir60869
OG0017334		CF170_TRINITY_DN117739_c2_g1_i1	FraserFir113276, FraserFir153009, FraserFir170942, FraserFir177387, FraserFir201714
OG0017335		CF170_TRINITY_DN120412_c0_g1_i1	FraserFir64069, FraserFir66712, FraserFir74957, FraserFir88097, FraserFir88809
OG0017336		CF170_TRINITY_DN121992_c0_g2_i2, CF170_TRINITY_DN121992_c0_g2_i7, CF196_TRINITY_DN130012_c3_g1_i4	FraserFir136889, FraserFir88019, FraserFir96042
OG0017337		CF170_TRINITY_DN124044_c3_g3_i1, CF196_TRINITY_DN123702_c0_g1_i1	FraserFir112419, FraserFir35412, FraserFir36921, FraserFir58200
OG0017338		CF170_TRINITY_DN116385_c0_g2_i1, CF174_TRINITY_DN167867_c0_g1_i1, CF196_TRINITY_DN138850_c0_g1_i1, CF197_TRINITY_DN149638_c1_g2_i1, CF197_TRINITY_DN149638_c1_g2_i2	FraserFir153130
OG0017339		CF170_TRINITY_DN108775_c0_g1_i1	FraserFir108757, FraserFir182026, FraserFir34685, FraserFir83695, FraserFir93432
OG0017340		CF170_TRINITY_DN102047_c0_g2_i1, CF170_TRINITY_DN105706_c0_g1_i1	FraserFir120899, FraserFir122496, FraserFir134050, FraserFir180461
OG0017341		CF170_TRINITY_DN108860_c0_g2_i1	FraserFir11931, FraserFir14441, FraserFir16601, FraserFir18160, FraserFir29179
OG0017342		CF170_TRINITY_DN115127_c0_g1_i1	FraserFir123270, FraserFir63795, FraserFir76803, FraserFir79277, FraserFir82884
OG0017343		CF170_TRINITY_DN125754_c0_g1_i1, CF197_TRINITY_DN155417_c3_g1_i1, CF197_TRINITY_DN155417_c3_g1_i4, CF197_TRINITY_DN155417_c3_g1_i5	FraserFir3554, FraserFir5242
OG0017344		CF170_TRINITY_DN136810_c0_g1_i1	FraserFir103435, FraserFir132837, FraserFir134789, FraserFir162384, FraserFir192718
OG0017345		CF170_TRINITY_DN114445_c0_g1_i1	FraserFir101000, FraserFir132794, FraserFir177871, FraserFir188059, FraserFir192250
OG0017346		CF170_TRINITY_DN127014_c7_g2_i10, CF170_TRINITY_DN127014_c7_g2_i13, CF170_TRINITY_DN127014_c7_g2_i5	FraserFir59060, FraserFir65949, FraserFir7622
OG0017347		CF170_TRINITY_DN123214_c0_g1_i2	FraserFir29013, FraserFir32367, FraserFir44085, FraserFir45779, FraserFir55601
OG0017348		CF170_TRINITY_DN111350_c0_g1_i1	FraserFir108093, FraserFir117570, FraserFir123447, FraserFir69674, FraserFir80818
OG0017349		CF170_TRINITY_DN122629_c0_g1_i1, CF196_TRINITY_DN122482_c0_g1_i1	FraserFir101083, FraserFir101689, FraserFir151836, FraserFir167494
OG0017350		CF170_TRINITY_DN126870_c2_g2_i6, CF174_TRINITY_DN184737_c1_g2_i16, CF190_TRINITY_DN120538_c3_g1_i12, CF190_TRINITY_DN120538_c3_g1_i2	FraserFir32974, FraserFir34343
OG0017351		CF170_TRINITY_DN121413_c1_g1_i1, CF196_TRINITY_DN121212_c1_g1_i1	FraserFir4084, FraserFir4087, FraserFir47726, FraserFir55213
OG0017352		CF170_TRINITY_DN127105_c0_g1_i1, CF170_TRINITY_DN127105_c0_g1_i3, CF172_TRINITY_DN129405_c0_g1_i6, CF190_TRINITY_DN120313_c0_g1_i5	FraserFir30387, FraserFir30714
OG0017353		CF170_TRINITY_DN127195_c1_g5_i1, CF170_TRINITY_DN127195_c1_g5_i4, CF174_TRINITY_DN182936_c0_g2_i3, CF174_TRINITY_DN185100_c1_g5_i4, CF190_TRINITY_DN120843_c4_g2_i7	FraserFir178097
OG0017354		CF170_TRINITY_DN125560_c0_g1_i1	FraserFir17451, FraserFir26288, FraserFir27116, FraserFir27930, FraserFir34097
OG0017355		CF170_TRINITY_DN125559_c9_g2_i1, CF174_TRINITY_DN183060_c15_g2_i4, CF174_TRINITY_DN183060_c15_g2_i9	FraserFir121219, FraserFir122562, FraserFir124126
OG0017356		CF170_TRINITY_DN124767_c0_g1_i11, CF170_TRINITY_DN124767_c0_g1_i18, CF170_TRINITY_DN124767_c0_g1_i5, CF191_TRINITY_DN106629_c1_g1_i17, CF196_TRINITY_DN129085_c1_g1_i7	FraserFir37256
OG0017357		CF170_TRINITY_DN122814_c0_g1_i12, CF170_TRINITY_DN122814_c0_g1_i4, CF170_TRINITY_DN122814_c0_g1_i5, CF170_TRINITY_DN122814_c0_g1_i8, CF170_TRINITY_DN122814_c0_g1_i9	FraserFir113811
OG0017358		CF170_TRINITY_DN122814_c0_g1_i6, CF174_TRINITY_DN183773_c0_g1_i1	FraserFir117433, FraserFir122989, FraserFir127716, FraserFir133477
OG0017359		CF170_TRINITY_DN121237_c0_g2_i2, CF173_TRINITY_DN110773_c0_g1_i1, CF174_TRINITY_DN181997_c0_g1_i1, CF174_TRINITY_DN181997_c0_g2_i1, CF197_TRINITY_DN155054_c1_g2_i1	FraserFir121859
OG0017360		CF172_TRINITY_DN6649_c0_g1_i1	FraserFir130749, FraserFir141730, FraserFir144425, FraserFir150930, FraserFir177523
OG0017361		CF172_TRINITY_DN94525_c0_g2_i1	FraserFir139005, FraserFir165376, FraserFir184644, FraserFir185902, FraserFir196090
OG0017362		CF172_TRINITY_DN73435_c0_g1_i1	FraserFir133557, FraserFir143446, FraserFir183424, FraserFir82911, FraserFir92618
OG0017363		CF172_TRINITY_DN129599_c3_g3_i10, CF172_TRINITY_DN129599_c3_g3_i9, CF178_TRINITY_DN86615_c3_g2_i8	FraserFir115023, FraserFir85199, FraserFir94648
OG0017365		CF172_TRINITY_DN114729_c0_g2_i1	FraserFir49220, FraserFir49879, FraserFir54272, FraserFir59568, FraserFir69865
OG0017366		CF172_TRINITY_DN118211_c0_g2_i1, CF174_TRINITY_DN162270_c0_g1_i1	FraserFir170171, FraserFir182205, FraserFir183841, FraserFir186596
OG0017367		CF172_TRINITY_DN126723_c1_g1_i3, CF172_TRINITY_DN126723_c1_g1_i5, CF173_TRINITY_DN112136_c1_g3_i2, CF189_TRINITY_DN102014_c0_g1_i2, CF190_TRINITY_DN119901_c0_g1_i5	FraserFir2850
OG0017368		CF172_TRINITY_DN124071_c8_g1_i1	FraserFir45245, FraserFir49080, FraserFir77876, FraserFir82531, FraserFir86487
OG0017369		CF172_TRINITY_DN107649_c0_g1_i1, CF196_TRINITY_DN132644_c0_g1_i1	FraserFir60965, FraserFir67758, FraserFir75882, FraserFir86520
OG0017370		CF172_TRINITY_DN115888_c0_g2_i1, CF174_TRINITY_DN149735_c0_g1_i1, CF174_TRINITY_DN149735_c0_g1_i2	FraserFir180141, FraserFir78725, FraserFir83034
OG0017371		CF172_TRINITY_DN127272_c1_g1_i2	FraserFir139400, FraserFir162334, FraserFir195713, FraserFir198751, FraserFir56576
OG0017373		CF172_TRINITY_DN121422_c0_g1_i2	FraserFir125129, FraserFir31942, FraserFir40335, FraserFir66436, FraserFir66451
OG0017374		CF172_TRINITY_DN126593_c0_g1_i2, CF172_TRINITY_DN126593_c0_g1_i6	FraserFir190395, FraserFir35528, FraserFir41624, FraserFir45961
OG0017375		CF173_TRINITY_DN92533_c0_g1_i1, CF174_TRINITY_DN180913_c0_g1_i1, CF174_TRINITY_DN180913_c2_g1_i1, CF174_TRINITY_DN180913_c2_g1_i2, CF196_TRINITY_DN114840_c0_g1_i1	FraserFir139766
OG0017376		CF173_TRINITY_DN103160_c1_g1_i1	FraserFir126884, FraserFir173985, FraserFir180393, FraserFir183990, FraserFir204562
OG0017377		CF173_TRINITY_DN112685_c2_g2_i8, CF196_TRINITY_DN129423_c3_g1_i3, CF196_TRINITY_DN129423_c3_g1_i5, CF196_TRINITY_DN129423_c3_g1_i8	FraserFir23439, FraserFir32887
OG0017378		CF173_TRINITY_DN112609_c1_g3_i1, CF173_TRINITY_DN112609_c1_g3_i4, CF174_TRINITY_DN185086_c1_g5_i7, CF191_TRINITY_DN99650_c0_g1_i1	FraserFir73140, FraserFir76936
OG0017379		CF174_TRINITY_DN67258_c0_g1_i1	FraserFir105726, FraserFir136574, FraserFir177052, FraserFir38947, FraserFir70068
OG0017380		CF174_TRINITY_DN32443_c0_g1_i1	FraserFir170810, FraserFir57906, FraserFir84586, FraserFir94864, FraserFir97336
OG0017381		CF174_TRINITY_DN185389_c0_g1_i1	FraserFir117990, FraserFir157101, FraserFir164561, FraserFir186906, FraserFir46745
OG0017383		CF174_TRINITY_DN175501_c1_g1_i2	FraserFir185975, FraserFir46911, FraserFir67132, FraserFir74655, FraserFir81764
OG0017385		CF174_TRINITY_DN157968_c0_g1_i1, CF191_TRINITY_DN97395_c0_g1_i1	FraserFir174974, FraserFir196605, FraserFir199447, FraserFir199516
OG0017386		CF174_TRINITY_DN184996_c2_g1_i4, CF189_TRINITY_DN104043_c3_g3_i4	FraserFir53529, FraserFir53782, FraserFir54458, FraserFir57791
OG0017387		CF174_TRINITY_DN183589_c0_g1_i8	FraserFir1502, FraserFir536, FraserFir544, FraserFir7525, FraserFir948
OG0017388		CF174_TRINITY_DN177238_c0_g2_i1	FraserFir146598, FraserFir188899, FraserFir205268, FraserFir208164, FraserFir90907
OG0017389		CF174_TRINITY_DN185505_c0_g1_i1, CF197_TRINITY_DN38437_c0_g1_i1	FraserFir166279, FraserFir183136, FraserFir184950, FraserFir201469
OG0017390		CF174_TRINITY_DN162425_c0_g1_i1	FraserFir105574, FraserFir134588, FraserFir156228, FraserFir180556, FraserFir98537
OG0017391		CF174_TRINITY_DN172984_c0_g1_i1	FraserFir112452, FraserFir172488, FraserFir189696, FraserFir194038, FraserFir97773
OG0017392		CF174_TRINITY_DN181918_c3_g2_i3, CF178_TRINITY_DN83560_c1_g1_i1, CF190_TRINITY_DN117779_c3_g3_i3	FraserFir117786, FraserFir142859, FraserFir69823
OG0017393		CF174_TRINITY_DN155003_c0_g1_i1, CF197_TRINITY_DN142509_c0_g2_i1, CF197_TRINITY_DN142509_c1_g1_i1	FraserFir189982, FraserFir198756, FraserFir205000
OG0017394		CF174_TRINITY_DN179243_c0_g2_i2	FraserFir112823, FraserFir119331, FraserFir131871, FraserFir64594, FraserFir68258
OG0017395		CF174_TRINITY_DN115658_c0_g1_i1	FraserFir101002, FraserFir109992, FraserFir146001, FraserFir172206, FraserFir97875
OG0017396		CF174_TRINITY_DN193902_c0_g1_i1	FraserFir144031, FraserFir153648, FraserFir178467, FraserFir191942, FraserFir202502
OG0017397		CF174_TRINITY_DN193976_c0_g1_i1	FraserFir17609, FraserFir21324, FraserFir23821, FraserFir40679, FraserFir90761
OG0017398		CF174_TRINITY_DN184544_c4_g1_i3, CF174_TRINITY_DN184544_c4_g1_i5, CF196_TRINITY_DN129941_c4_g2_i12, CF196_TRINITY_DN129941_c4_g2_i4	FraserFir64680, FraserFir98279
OG0017399		CF174_TRINITY_DN184384_c1_g1_i1, CF190_TRINITY_DN120433_c0_g1_i3	FraserFir15366, FraserFir181130, FraserFir1948, FraserFir2968
OG0017400		CF178_TRINITY_DN85683_c1_g1_i2	FraserFir31459, FraserFir42687, FraserFir43513, FraserFir61255, FraserFir87433
OG0017401		CF178_TRINITY_DN70938_c0_g1_i1	FraserFir115966, FraserFir116835, FraserFir128710, FraserFir132976, FraserFir88438
OG0017402		CF178_TRINITY_DN86716_c2_g1_i10, CF178_TRINITY_DN86716_c2_g4_i1	FraserFir121883, FraserFir14689, FraserFir24799, FraserFir47942
OG0017403		CF178_TRINITY_DN66808_c0_g1_i1	FraserFir101940, FraserFir135813, FraserFir179663, FraserFir28156, FraserFir43464
OG0017404		CF178_TRINITY_DN65381_c0_g1_i1	FraserFir117511, FraserFir143238, FraserFir164249, FraserFir177391, FraserFir86855
OG0017405		CF178_TRINITY_DN73055_c0_g1_i1	FraserFir104311, FraserFir60936, FraserFir61226, FraserFir78580, FraserFir84799
OG0017406		CF178_TRINITY_DN20868_c0_g1_i1	FraserFir102208, FraserFir146274, FraserFir187243, FraserFir79460, FraserFir98911
OG0017407		CF178_TRINITY_DN64674_c0_g1_i1	FraserFir102932, FraserFir111403, FraserFir66044, FraserFir68668, FraserFir72416
OG0017408		CF178_TRINITY_DN72352_c0_g2_i1	FraserFir148825, FraserFir175034, FraserFir179239, FraserFir185818, FraserFir204325
OG0017409		CF189_TRINITY_DN104123_c2_g1_i1	FraserFir104852, FraserFir110520, FraserFir110837, FraserFir118222, FraserFir65200
OG0017410		CF189_TRINITY_DN104171_c3_g2_i6, CF191_TRINITY_DN109692_c4_g2_i4, CF197_TRINITY_DN143144_c1_g1_i1	FraserFir124239, FraserFir127628, FraserFir143103
